"Date";"CHLOROA";"year";"CHLOROA_noseason";"Code_point_Libelle";"Outlier";"Changepoint";"Trend";"pvaltrend";"pvalchange";"psens";"slopesens"
2007-02-28;NA;"2007";NA;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-03-10;1,7872;"2007";1,92613252712425;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-03-20;1,8232;"2007";1,72724878909642;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-03-30;1,8592;"2007";1,82202649681227;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-04-09;1,5;"2007";1,20780229577893;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-04-19;1,079375;"2007";0,468717437828674;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-04-29;0,910625;"2007";0,122815589368572;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-05-09;2,07333333333333;"2007";1,51491032156427;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-05-19;3,04;"2007";2,06687320312904;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-05-29;3,24;"2007";1,86205983941866;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-06-08;2,17076923076923;"2007";0,775902682512317;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-06-18;2,55;"2007";1,54372640384521;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-06-28;2,97153846153846;"2007";1,96147080220833;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-07-08;1,07923076923077;"2007";0,158321476282459;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-07-18;1,39785714285714;"2007";0,519236527407088;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-07-28;1,59071428571429;"2007";1,37786003997074;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
2007-08-07;1,43142857142857;"2007";1,67022177599628;"Men er Roue";"NON";NA;-0,171500480141959;1,09004926243373e-09;5,53184709633587e-10;1,09004926243373e-09;-0,00131145210921904
